clip	duration[ms]
common_voice_ibb_41372573.mp3	3888
common_voice_ibb_41381932.mp3	7380
common_voice_ibb_41440672.mp3	11268
common_voice_ibb_41318146.mp3	6696
common_voice_ibb_41308071.mp3	8856
common_voice_ibb_41414057.mp3	10512
common_voice_ibb_41333227.mp3	12960
common_voice_ibb_41271824.mp3	15588
common_voice_ibb_41484075.mp3	9180
common_voice_ibb_41290555.mp3	6336
common_voice_ibb_41267193.mp3	8820
common_voice_ibb_41482150.mp3	9648
common_voice_ibb_41528243.mp3	8100
common_voice_ibb_41482340.mp3	6156
common_voice_ibb_41503488.mp3	11952
common_voice_ibb_41528002.mp3	11160
common_voice_ibb_41481667.mp3	8388
common_voice_ibb_41464532.mp3	11736
common_voice_ibb_41482244.mp3	8856
common_voice_ibb_41528721.mp3	5112
common_voice_ibb_41370920.mp3	9900
common_voice_ibb_41513698.mp3	6516
common_voice_ibb_41346975.mp3	10260
common_voice_ibb_41484761.mp3	11700
common_voice_ibb_41487251.mp3	6588
common_voice_ibb_41528168.mp3	8820
common_voice_ibb_41512976.mp3	6480
common_voice_ibb_41480799.mp3	10404
common_voice_ibb_41528373.mp3	12996
common_voice_ibb_41363304.mp3	7560
common_voice_ibb_41313494.mp3	7668
common_voice_ibb_41317480.mp3	9180
common_voice_ibb_41368621.mp3	8856
common_voice_ibb_41262401.mp3	8316
common_voice_ibb_41450950.mp3	9540
common_voice_ibb_41300360.mp3	9468
common_voice_ibb_41396696.mp3	13068
common_voice_ibb_41440673.mp3	8856
common_voice_ibb_41300073.mp3	6048
common_voice_ibb_41313488.mp3	8460
common_voice_ibb_41528259.mp3	8100
common_voice_ibb_41484688.mp3	4248
common_voice_ibb_41349781.mp3	10188
common_voice_ibb_41480994.mp3	7272
common_voice_ibb_41265987.mp3	7128
common_voice_ibb_41308591.mp3	9900
common_voice_ibb_41331335.mp3	12636
common_voice_ibb_41347405.mp3	11016
common_voice_ibb_41372865.mp3	7308
common_voice_ibb_41513644.mp3	7020
common_voice_ibb_41271502.mp3	10476
common_voice_ibb_41290590.mp3	10080
common_voice_ibb_41484763.mp3	8388
common_voice_ibb_41514048.mp3	8352
common_voice_ibb_41325641.mp3	7920
common_voice_ibb_41313519.mp3	8820
common_voice_ibb_41528209.mp3	10836
common_voice_ibb_41484793.mp3	6480
common_voice_ibb_41307314.mp3	7236
common_voice_ibb_41302198.mp3	3960
common_voice_ibb_41509928.mp3	6984
common_voice_ibb_41307751.mp3	8460
common_voice_ibb_41528181.mp3	4680
common_voice_ibb_41484196.mp3	8532
common_voice_ibb_41509926.mp3	4644
common_voice_ibb_41481275.mp3	7128
common_voice_ibb_41386981.mp3	8100
common_voice_ibb_41481858.mp3	13392
common_voice_ibb_41528503.mp3	9720
common_voice_ibb_41451688.mp3	11844
common_voice_ibb_41513111.mp3	9216
common_voice_ibb_41528518.mp3	12204
common_voice_ibb_41482222.mp3	7128
common_voice_ibb_41261786.mp3	11628
common_voice_ibb_41414411.mp3	6300
common_voice_ibb_41528084.mp3	8316
common_voice_ibb_41287095.mp3	6300
common_voice_ibb_41503296.mp3	8784
common_voice_ibb_41513458.mp3	8316
common_voice_ibb_41484850.mp3	9252
common_voice_ibb_41481565.mp3	9288
common_voice_ibb_41528248.mp3	11088
common_voice_ibb_41298926.mp3	6048
common_voice_ibb_41445097.mp3	5760
common_voice_ibb_41472322.mp3	11772
common_voice_ibb_41347344.mp3	8748
common_voice_ibb_41271271.mp3	8280
common_voice_ibb_41485798.mp3	10116
common_voice_ibb_41528428.mp3	7020
common_voice_ibb_41324306.mp3	8460
common_voice_ibb_41528414.mp3	5796
common_voice_ibb_41528032.mp3	7812
common_voice_ibb_41503159.mp3	7956
common_voice_ibb_41316829.mp3	6840
common_voice_ibb_41492908.mp3	9756
common_voice_ibb_41347290.mp3	8856
common_voice_ibb_41362784.mp3	7380
common_voice_ibb_41383780.mp3	14580
common_voice_ibb_41307261.mp3	5220
common_voice_ibb_41483988.mp3	8316
common_voice_ibb_41481794.mp3	10476
common_voice_ibb_41481746.mp3	7452
common_voice_ibb_41248941.mp3	113148
common_voice_ibb_41371716.mp3	3708
common_voice_ibb_41270885.mp3	6300
common_voice_ibb_41373051.mp3	8928
common_voice_ibb_41333010.mp3	9468
common_voice_ibb_41249343.mp3	190296
common_voice_ibb_41528322.mp3	11340
common_voice_ibb_41528353.mp3	8172
common_voice_ibb_41480775.mp3	11088
common_voice_ibb_41266726.mp3	13176
common_voice_ibb_41383552.mp3	10080
common_voice_ibb_41468727.mp3	8172
common_voice_ibb_41329127.mp3	5256
common_voice_ibb_41514070.mp3	7128
common_voice_ibb_41513531.mp3	8388
common_voice_ibb_41482320.mp3	7488
common_voice_ibb_41482067.mp3	10116
common_voice_ibb_41361036.mp3	13788
common_voice_ibb_41269790.mp3	14112
common_voice_ibb_41513497.mp3	8136
common_voice_ibb_41348148.mp3	5976
common_voice_ibb_41264373.mp3	6912
common_voice_ibb_41307265.mp3	5436
common_voice_ibb_41322942.mp3	8100
common_voice_ibb_41509901.mp3	12744
common_voice_ibb_41528651.mp3	9936
common_voice_ibb_41368473.mp3	8820
common_voice_ibb_41266776.mp3	12276
common_voice_ibb_41440630.mp3	7452
common_voice_ibb_41356120.mp3	12240
common_voice_ibb_41513467.mp3	7776
common_voice_ibb_41414207.mp3	8568
common_voice_ibb_41373054.mp3	12348
common_voice_ibb_41464623.mp3	8748
common_voice_ibb_41512938.mp3	7452
common_voice_ibb_41372336.mp3	110628
common_voice_ibb_41320728.mp3	7308
common_voice_ibb_41464650.mp3	13500
common_voice_ibb_41396671.mp3	6444
common_voice_ibb_41481016.mp3	7632
common_voice_ibb_41322227.mp3	6948
common_voice_ibb_41308638.mp3	11556
common_voice_ibb_41349941.mp3	3636
common_voice_ibb_41353989.mp3	10080
common_voice_ibb_41361160.mp3	9900
common_voice_ibb_41484070.mp3	4284
common_voice_ibb_41262235.mp3	10440
common_voice_ibb_41267196.mp3	12420
common_voice_ibb_41528388.mp3	4680
common_voice_ibb_41484212.mp3	9972
common_voice_ibb_41440025.mp3	8568
common_voice_ibb_41290542.mp3	11196
common_voice_ibb_41362993.mp3	9900
common_voice_ibb_41269465.mp3	4068
common_voice_ibb_41302313.mp3	7920
common_voice_ibb_41513185.mp3	6804
common_voice_ibb_41464464.mp3	7560
common_voice_ibb_41325232.mp3	7056
common_voice_ibb_41249137.mp3	12636
common_voice_ibb_41440245.mp3	11520
common_voice_ibb_41481153.mp3	10224
common_voice_ibb_41317444.mp3	7416
common_voice_ibb_41512601.mp3	9000
common_voice_ibb_41528785.mp3	4608
common_voice_ibb_41271554.mp3	4320
common_voice_ibb_41453949.mp3	12060
common_voice_ibb_41269652.mp3	10116
common_voice_ibb_41482242.mp3	4572
common_voice_ibb_41503319.mp3	7524
common_voice_ibb_41486042.mp3	8496
common_voice_ibb_41484192.mp3	7632
common_voice_ibb_41353986.mp3	211680
common_voice_ibb_41528293.mp3	7452
common_voice_ibb_41361016.mp3	13500
common_voice_ibb_41481738.mp3	130896
common_voice_ibb_41464441.mp3	12780
common_voice_ibb_41528151.mp3	10368
common_voice_ibb_41528606.mp3	10152
common_voice_ibb_41388930.mp3	5508
common_voice_ibb_41484686.mp3	3528
common_voice_ibb_41374649.mp3	9828
common_voice_ibb_41270318.mp3	13860
common_voice_ibb_41267258.mp3	5148
common_voice_ibb_41481257.mp3	8496
common_voice_ibb_41414297.mp3	11304
common_voice_ibb_41400805.mp3	10008
common_voice_ibb_41484057.mp3	7272
common_voice_ibb_41451881.mp3	7668
common_voice_ibb_41319558.mp3	8676
common_voice_ibb_41439667.mp3	12888
common_voice_ibb_41528632.mp3	5220
common_voice_ibb_41481580.mp3	7488
common_voice_ibb_41352935.mp3	8208
common_voice_ibb_41502842.mp3	10080
common_voice_ibb_41512984.mp3	8532
common_voice_ibb_41325548.mp3	6516
common_voice_ibb_41356535.mp3	6336
common_voice_ibb_41370535.mp3	5940
common_voice_ibb_41262323.mp3	12276
common_voice_ibb_41369303.mp3	5688
common_voice_ibb_41485973.mp3	7812
common_voice_ibb_41472273.mp3	8244
common_voice_ibb_41451835.mp3	7164
common_voice_ibb_41327194.mp3	7236
common_voice_ibb_41320727.mp3	5256
common_voice_ibb_41414094.mp3	12816
common_voice_ibb_41374392.mp3	8388
common_voice_ibb_41356116.mp3	10980
common_voice_ibb_41481023.mp3	5616
common_voice_ibb_41270774.mp3	10836
common_voice_ibb_41319358.mp3	6840
common_voice_ibb_41472380.mp3	12744
common_voice_ibb_41414186.mp3	11196
common_voice_ibb_41271451.mp3	7380
common_voice_ibb_41481881.mp3	6048
common_voice_ibb_41472334.mp3	12780
common_voice_ibb_41440083.mp3	8784
common_voice_ibb_41353849.mp3	7020
common_voice_ibb_41528476.mp3	8388
common_voice_ibb_41265097.mp3	6912
common_voice_ibb_41414307.mp3	9252
common_voice_ibb_41272465.mp3	5580
common_voice_ibb_41318333.mp3	12600
common_voice_ibb_41464425.mp3	14292
common_voice_ibb_41451811.mp3	12708
common_voice_ibb_41487006.mp3	6588
common_voice_ibb_41512958.mp3	7812
common_voice_ibb_41247538.mp3	9000
common_voice_ibb_41352546.mp3	12996
common_voice_ibb_41368379.mp3	8280
common_voice_ibb_41266862.mp3	5580
common_voice_ibb_41347407.mp3	15048
common_voice_ibb_41450970.mp3	6732
common_voice_ibb_41393424.mp3	8460
common_voice_ibb_41528700.mp3	11772
common_voice_ibb_41440655.mp3	11880
common_voice_ibb_41356599.mp3	8208
common_voice_ibb_41373426.mp3	9288
common_voice_ibb_41361781.mp3	5976
common_voice_ibb_41362941.mp3	9180
common_voice_ibb_41484795.mp3	10620
common_voice_ibb_41368072.mp3	9036
common_voice_ibb_41479900.mp3	10440
common_voice_ibb_41480114.mp3	8136
common_voice_ibb_41264283.mp3	11160
common_voice_ibb_41265099.mp3	3996
common_voice_ibb_41361783.mp3	6480
common_voice_ibb_41271656.mp3	6948
common_voice_ibb_41528050.mp3	8748
common_voice_ibb_41528688.mp3	9252
common_voice_ibb_41270600.mp3	11952
common_voice_ibb_41513569.mp3	8784
common_voice_ibb_41317946.mp3	13140
common_voice_ibb_41482314.mp3	9468
common_voice_ibb_41503298.mp3	8604
common_voice_ibb_41439841.mp3	13248
common_voice_ibb_41513108.mp3	8172
common_voice_ibb_41433635.mp3	11916
common_voice_ibb_41451798.mp3	15156
common_voice_ibb_41333089.mp3	7236
common_voice_ibb_41386255.mp3	5040
common_voice_ibb_41485975.mp3	4284
common_voice_ibb_41361786.mp3	7200
common_voice_ibb_41396699.mp3	9396
common_voice_ibb_41316629.mp3	9900
common_voice_ibb_41265209.mp3	6984
common_voice_ibb_41503191.mp3	7740
common_voice_ibb_41271858.mp3	9396
common_voice_ibb_41361713.mp3	8676
common_voice_ibb_41388125.mp3	7380
common_voice_ibb_41264948.mp3	5940
common_voice_ibb_41528344.mp3	8676
common_voice_ibb_41353880.mp3	8856
common_voice_ibb_41396644.mp3	14472
common_voice_ibb_41464500.mp3	13788
common_voice_ibb_41426393.mp3	8676
common_voice_ibb_41484197.mp3	9504
common_voice_ibb_41484089.mp3	4140
common_voice_ibb_41464414.mp3	9972
common_voice_ibb_41386909.mp3	9180
common_voice_ibb_41481449.mp3	8064
common_voice_ibb_41481714.mp3	7848
common_voice_ibb_41265152.mp3	4320
common_voice_ibb_41318670.mp3	6336
common_voice_ibb_41513133.mp3	7740
common_voice_ibb_41250992.mp3	13536
common_voice_ibb_41481594.mp3	9720
common_voice_ibb_41372953.mp3	11808
common_voice_ibb_41472295.mp3	9036
common_voice_ibb_41528719.mp3	5508
common_voice_ibb_41481431.mp3	11232
common_voice_ibb_41503297.mp3	5184
common_voice_ibb_41440651.mp3	8316
common_voice_ibb_41333027.mp3	12168
common_voice_ibb_41481894.mp3	15264
common_voice_ibb_41270852.mp3	3420
common_voice_ibb_41445067.mp3	4176
common_voice_ibb_41333067.mp3	5796
common_voice_ibb_41450931.mp3	10800
common_voice_ibb_41528478.mp3	6624
common_voice_ibb_41464434.mp3	9612
common_voice_ibb_41369542.mp3	12168
common_voice_ibb_41481624.mp3	12204
common_voice_ibb_41512967.mp3	10512
common_voice_ibb_41464419.mp3	5256
common_voice_ibb_41528286.mp3	8748
common_voice_ibb_41269281.mp3	7812
common_voice_ibb_41271857.mp3	6336
common_voice_ibb_41444972.mp3	6480
common_voice_ibb_41512580.mp3	8460
common_voice_ibb_41481697.mp3	6516
common_voice_ibb_41479939.mp3	10296
common_voice_ibb_41320722.mp3	6156
common_voice_ibb_41325511.mp3	12600
common_voice_ibb_41333746.mp3	9756
common_voice_ibb_41323170.mp3	11556
common_voice_ibb_41440202.mp3	9108
common_voice_ibb_41503568.mp3	1944
common_voice_ibb_41316349.mp3	6300
common_voice_ibb_41528342.mp3	14544
common_voice_ibb_41481593.mp3	11988
common_voice_ibb_41302132.mp3	7236
common_voice_ibb_41356468.mp3	11556
common_voice_ibb_41324276.mp3	4176
common_voice_ibb_41492964.mp3	9504
common_voice_ibb_41299013.mp3	6840
common_voice_ibb_41444353.mp3	8100
common_voice_ibb_41368532.mp3	5796
common_voice_ibb_41484762.mp3	10944
common_voice_ibb_41323090.mp3	4356
common_voice_ibb_41356394.mp3	5256
common_voice_ibb_41481586.mp3	11520
common_voice_ibb_41352886.mp3	4860
common_voice_ibb_41331896.mp3	7848
common_voice_ibb_41271606.mp3	12456
common_voice_ibb_41482344.mp3	9432
common_voice_ibb_41528123.mp3	10944
common_voice_ibb_41451860.mp3	11484
common_voice_ibb_41315695.mp3	12240
common_voice_ibb_41333073.mp3	3960
common_voice_ibb_41301770.mp3	9036
common_voice_ibb_41480132.mp3	9432
common_voice_ibb_41333749.mp3	4320
common_voice_ibb_41356695.mp3	9396
common_voice_ibb_41482307.mp3	10872
common_voice_ibb_41510001.mp3	9144
common_voice_ibb_41481664.mp3	8676
common_voice_ibb_41317853.mp3	8388
common_voice_ibb_41513150.mp3	9972
common_voice_ibb_41528405.mp3	9144
common_voice_ibb_41287196.mp3	5076
common_voice_ibb_41383348.mp3	13860
common_voice_ibb_41307495.mp3	11448
common_voice_ibb_41356125.mp3	9000
common_voice_ibb_41528456.mp3	9576
common_voice_ibb_41353956.mp3	5760
common_voice_ibb_41374268.mp3	9108
common_voice_ibb_41347237.mp3	3456
common_voice_ibb_41481687.mp3	8316
common_voice_ibb_41514060.mp3	9324
common_voice_ibb_41513807.mp3	5976
common_voice_ibb_41484687.mp3	7776
common_voice_ibb_41537416.mp3	11160
common_voice_ibb_41381372.mp3	11088
common_voice_ibb_41331726.mp3	13788
common_voice_ibb_41362940.mp3	12600
common_voice_ibb_41487621.mp3	10332
common_voice_ibb_41303181.mp3	7560
common_voice_ibb_41528716.mp3	7128
common_voice_ibb_41450982.mp3	10404
common_voice_ibb_41316551.mp3	7776
common_voice_ibb_41333805.mp3	213336
common_voice_ibb_41368698.mp3	11088
common_voice_ibb_41479883.mp3	9828
common_voice_ibb_41440097.mp3	9180
common_voice_ibb_41322343.mp3	3636
common_voice_ibb_41485785.mp3	10224
common_voice_ibb_41513661.mp3	9360
common_voice_ibb_41472272.mp3	12024
common_voice_ibb_41317973.mp3	6660
common_voice_ibb_41302126.mp3	13176
common_voice_ibb_41307492.mp3	8820
common_voice_ibb_41513976.mp3	10296
common_voice_ibb_41301589.mp3	11196
common_voice_ibb_41528046.mp3	5868
common_voice_ibb_41513200.mp3	4176
common_voice_ibb_41484015.mp3	3204
common_voice_ibb_41414346.mp3	7920
common_voice_ibb_41368016.mp3	8748
common_voice_ibb_41483904.mp3	12132
common_voice_ibb_41269523.mp3	13032
common_voice_ibb_41528199.mp3	5400
common_voice_ibb_41503355.mp3	6048
common_voice_ibb_41331344.mp3	13536
common_voice_ibb_41485880.mp3	9072
common_voice_ibb_41503104.mp3	11160
common_voice_ibb_41247804.mp3	8460
common_voice_ibb_41528067.mp3	7128
common_voice_ibb_41397291.mp3	11592
common_voice_ibb_41387013.mp3	9756
common_voice_ibb_41482137.mp3	13464
common_voice_ibb_41300170.mp3	9396
common_voice_ibb_41372166.mp3	10008
common_voice_ibb_41271771.mp3	11808
common_voice_ibb_41451895.mp3	9612
common_voice_ibb_41482095.mp3	8316
common_voice_ibb_41512969.mp3	12708
common_voice_ibb_41320736.mp3	7128
common_voice_ibb_41503256.mp3	9324
common_voice_ibb_41320813.mp3	9288
common_voice_ibb_41503143.mp3	7272
common_voice_ibb_41348916.mp3	5976
common_voice_ibb_41472348.mp3	13464
common_voice_ibb_41482086.mp3	9936
common_voice_ibb_41396589.mp3	7956
common_voice_ibb_41481348.mp3	9468
common_voice_ibb_41390797.mp3	12024
common_voice_ibb_41348059.mp3	6048
common_voice_ibb_41513194.mp3	8712
common_voice_ibb_41315800.mp3	8856
common_voice_ibb_41265475.mp3	4500
common_voice_ibb_41331925.mp3	10656
common_voice_ibb_41319567.mp3	10476
common_voice_ibb_41482179.mp3	10044
common_voice_ibb_41265671.mp3	8352
common_voice_ibb_41377676.mp3	10116
common_voice_ibb_41528487.mp3	10764
common_voice_ibb_41484789.mp3	10980
common_voice_ibb_41272208.mp3	10008
common_voice_ibb_41468507.mp3	7020
common_voice_ibb_41266482.mp3	8208
common_voice_ibb_41528284.mp3	10728
common_voice_ibb_41308073.mp3	10908
common_voice_ibb_41482907.mp3	7308
common_voice_ibb_41487007.mp3	9468
common_voice_ibb_41528546.mp3	4284
common_voice_ibb_41331863.mp3	223992
common_voice_ibb_41262684.mp3	11880
common_voice_ibb_41487078.mp3	4284
common_voice_ibb_41481928.mp3	12168
common_voice_ibb_41333030.mp3	4608
common_voice_ibb_41356129.mp3	9396
common_voice_ibb_41379131.mp3	3672
common_voice_ibb_41333319.mp3	13860
common_voice_ibb_41472382.mp3	11196
common_voice_ibb_41513633.mp3	8352
common_voice_ibb_41513556.mp3	9612
common_voice_ibb_41513829.mp3	6120
common_voice_ibb_41342377.mp3	7920
common_voice_ibb_41528298.mp3	8496
common_voice_ibb_41354208.mp3	11160
common_voice_ibb_41482277.mp3	7920
common_voice_ibb_41354296.mp3	133560
common_voice_ibb_41481616.mp3	12600
common_voice_ibb_41324919.mp3	12060
common_voice_ibb_41269967.mp3	5076
common_voice_ibb_41528061.mp3	7380
common_voice_ibb_41483973.mp3	4284
common_voice_ibb_41414617.mp3	7308
common_voice_ibb_41319638.mp3	6768
common_voice_ibb_41356158.mp3	140580
common_voice_ibb_41363186.mp3	8388
common_voice_ibb_41464445.mp3	6660
common_voice_ibb_41528458.mp3	7236
common_voice_ibb_41481975.mp3	6732
common_voice_ibb_41369215.mp3	8316
common_voice_ibb_41325221.mp3	11088
common_voice_ibb_41319403.mp3	5976
common_voice_ibb_41484430.mp3	7200
common_voice_ibb_41272212.mp3	3132
common_voice_ibb_41482135.mp3	6480
common_voice_ibb_41464620.mp3	9972
common_voice_ibb_41487622.mp3	7020
common_voice_ibb_41249527.mp3	9036
common_voice_ibb_41481322.mp3	7992
common_voice_ibb_41472320.mp3	10116
common_voice_ibb_41269280.mp3	11952
common_voice_ibb_41484149.mp3	6048
common_voice_ibb_41270772.mp3	5796
common_voice_ibb_41270619.mp3	7920
common_voice_ibb_41325610.mp3	11988
common_voice_ibb_41528074.mp3	8676
common_voice_ibb_41290798.mp3	9576
common_voice_ibb_41272586.mp3	6264
common_voice_ibb_41346486.mp3	7776
common_voice_ibb_41270565.mp3	13536
common_voice_ibb_41464622.mp3	10548
common_voice_ibb_41481320.mp3	5724
common_voice_ibb_41528031.mp3	7488
common_voice_ibb_41333054.mp3	11736
common_voice_ibb_41468754.mp3	5472
common_voice_ibb_41503549.mp3	10404
common_voice_ibb_41464656.mp3	8532
common_voice_ibb_41513072.mp3	10512
common_voice_ibb_41415038.mp3	9900
common_voice_ibb_41387011.mp3	12276
common_voice_ibb_41451765.mp3	8964
common_voice_ibb_41481504.mp3	12168
common_voice_ibb_41482313.mp3	8568
common_voice_ibb_41481854.mp3	5796
common_voice_ibb_41513159.mp3	9216
common_voice_ibb_41308463.mp3	13608
common_voice_ibb_41528579.mp3	6876
common_voice_ibb_41492954.mp3	5436
common_voice_ibb_41481561.mp3	5184
common_voice_ibb_41481120.mp3	8388
common_voice_ibb_41485720.mp3	6768
common_voice_ibb_41481931.mp3	10440
common_voice_ibb_41374273.mp3	7236
common_voice_ibb_41383490.mp3	14256
common_voice_ibb_41482237.mp3	9108
common_voice_ibb_41528686.mp3	12492
common_voice_ibb_41269520.mp3	8064
common_voice_ibb_41369124.mp3	3528
common_voice_ibb_41354028.mp3	140184
common_voice_ibb_41482106.mp3	9252
common_voice_ibb_41528682.mp3	7488
common_voice_ibb_41484537.mp3	11736
common_voice_ibb_41445117.mp3	12060
common_voice_ibb_41269272.mp3	12276
common_voice_ibb_41451885.mp3	10404
common_voice_ibb_41333083.mp3	6876
common_voice_ibb_41299161.mp3	9900
common_voice_ibb_41400531.mp3	6948
common_voice_ibb_41270646.mp3	13536
common_voice_ibb_41271400.mp3	7020
common_voice_ibb_41326213.mp3	9000
common_voice_ibb_41270466.mp3	13500
common_voice_ibb_41528312.mp3	8100
common_voice_ibb_41513951.mp3	9144
common_voice_ibb_41271372.mp3	4932
common_voice_ibb_41513608.mp3	9180
common_voice_ibb_41250993.mp3	8100
common_voice_ibb_41270687.mp3	14436
common_voice_ibb_41503174.mp3	4320
common_voice_ibb_41316564.mp3	5976
common_voice_ibb_41354115.mp3	145404
common_voice_ibb_41395393.mp3	9504
common_voice_ibb_41372990.mp3	6588
common_voice_ibb_41272096.mp3	7200
common_voice_ibb_41528049.mp3	8100
common_voice_ibb_41248375.mp3	143244
common_voice_ibb_41486967.mp3	7272
common_voice_ibb_41472310.mp3	6192
common_voice_ibb_41272244.mp3	10332
common_voice_ibb_41414196.mp3	9180
common_voice_ibb_41528150.mp3	6444
common_voice_ibb_41298501.mp3	11160
common_voice_ibb_41271197.mp3	13932
common_voice_ibb_41487619.mp3	7200
common_voice_ibb_41528202.mp3	9936
common_voice_ibb_41333049.mp3	9468
common_voice_ibb_41301899.mp3	9936
common_voice_ibb_41484026.mp3	8136
common_voice_ibb_41468748.mp3	14868
common_voice_ibb_41528440.mp3	7632
common_voice_ibb_41288064.mp3	7596
common_voice_ibb_41354270.mp3	133488
common_voice_ibb_41361181.mp3	12276
common_voice_ibb_41528754.mp3	12096
common_voice_ibb_41372989.mp3	12276
common_voice_ibb_41468673.mp3	12744
common_voice_ibb_41528467.mp3	10044
common_voice_ibb_41307496.mp3	6120
common_voice_ibb_41513492.mp3	8748
common_voice_ibb_41320816.mp3	5940
common_voice_ibb_41331852.mp3	9936
common_voice_ibb_41370666.mp3	8136
common_voice_ibb_41374664.mp3	9936
common_voice_ibb_41484195.mp3	7200
common_voice_ibb_41265523.mp3	8460
common_voice_ibb_41353991.mp3	226296
common_voice_ibb_41513461.mp3	5040
common_voice_ibb_41464469.mp3	9144
common_voice_ibb_41333026.mp3	13248
common_voice_ibb_41347409.mp3	6408
common_voice_ibb_41487058.mp3	9792
common_voice_ibb_41249614.mp3	230652
common_voice_ibb_41481961.mp3	7308
common_voice_ibb_41528223.mp3	7596
common_voice_ibb_41368748.mp3	10728
common_voice_ibb_41485784.mp3	7956
common_voice_ibb_41481844.mp3	13248
common_voice_ibb_41528659.mp3	5004
common_voice_ibb_41387920.mp3	6588
common_voice_ibb_41315566.mp3	8136
common_voice_ibb_41326210.mp3	9756
common_voice_ibb_41270603.mp3	8892
common_voice_ibb_41322711.mp3	8388
common_voice_ibb_41329217.mp3	8136
common_voice_ibb_41482011.mp3	9000
common_voice_ibb_41319440.mp3	10116
common_voice_ibb_41528628.mp3	9936
common_voice_ibb_41485933.mp3	8496
common_voice_ibb_41265100.mp3	9540
common_voice_ibb_41396843.mp3	6228
common_voice_ibb_41373602.mp3	9540
common_voice_ibb_41472397.mp3	11484
common_voice_ibb_41369954.mp3	6408
common_voice_ibb_41332961.mp3	5076
common_voice_ibb_41333427.mp3	6156
common_voice_ibb_41472375.mp3	8892
common_voice_ibb_41513857.mp3	8604
common_voice_ibb_41342524.mp3	6588
common_voice_ibb_41272513.mp3	7740
common_voice_ibb_41319688.mp3	9000
common_voice_ibb_41248663.mp3	10836
common_voice_ibb_41381993.mp3	8280
common_voice_ibb_41264382.mp3	9864
common_voice_ibb_41464428.mp3	13032
common_voice_ibb_41472328.mp3	12816
common_voice_ibb_41374252.mp3	7776
common_voice_ibb_41481723.mp3	2340
common_voice_ibb_41353840.mp3	14220
common_voice_ibb_41481588.mp3	11016
common_voice_ibb_41400648.mp3	9036
common_voice_ibb_41512946.mp3	7164
common_voice_ibb_41481578.mp3	6156
common_voice_ibb_41291036.mp3	8316
common_voice_ibb_41383671.mp3	9648
common_voice_ibb_41528588.mp3	5364
common_voice_ibb_41356164.mp3	143424
common_voice_ibb_41261785.mp3	8928
common_voice_ibb_41512680.mp3	8316
common_voice_ibb_41414320.mp3	12996
common_voice_ibb_41480149.mp3	10404
common_voice_ibb_41298928.mp3	13068
common_voice_ibb_41387009.mp3	10800
common_voice_ibb_41325268.mp3	10188
common_voice_ibb_41481947.mp3	11304
common_voice_ibb_41480131.mp3	11052
common_voice_ibb_41371844.mp3	6408
common_voice_ibb_41481718.mp3	11196
common_voice_ibb_41307262.mp3	6660
common_voice_ibb_41512963.mp3	6732
common_voice_ibb_41482091.mp3	11016
common_voice_ibb_41472346.mp3	9396
common_voice_ibb_41302261.mp3	9396
common_voice_ibb_41451834.mp3	10080
common_voice_ibb_41528734.mp3	9252
common_voice_ibb_41481159.mp3	5976
common_voice_ibb_41472274.mp3	7488
common_voice_ibb_41480992.mp3	5760
common_voice_ibb_41503155.mp3	7308
common_voice_ibb_41485728.mp3	9396
common_voice_ibb_41482102.mp3	9756
common_voice_ibb_41369476.mp3	10080
common_voice_ibb_41484703.mp3	12456
common_voice_ibb_41528149.mp3	8496
common_voice_ibb_41333033.mp3	9828
common_voice_ibb_41482197.mp3	7956
common_voice_ibb_41333831.mp3	9900
common_voice_ibb_41248267.mp3	11448
common_voice_ibb_41528339.mp3	9828
common_voice_ibb_41349326.mp3	13068
common_voice_ibb_41381905.mp3	6228
common_voice_ibb_41374263.mp3	8820
common_voice_ibb_41482068.mp3	3960
common_voice_ibb_41346906.mp3	5256
common_voice_ibb_41510057.mp3	7452
common_voice_ibb_41265101.mp3	12780
common_voice_ibb_41269463.mp3	9540
common_voice_ibb_41270985.mp3	3132
common_voice_ibb_41324074.mp3	8676
common_voice_ibb_41513459.mp3	4752
common_voice_ibb_41356725.mp3	6696
common_voice_ibb_41486958.mp3	8748
common_voice_ibb_41271671.mp3	13068
common_voice_ibb_41514063.mp3	7164
common_voice_ibb_41481559.mp3	13068
common_voice_ibb_41502858.mp3	6876
common_voice_ibb_41528290.mp3	12996
common_voice_ibb_41266135.mp3	7416
common_voice_ibb_41484005.mp3	4284
common_voice_ibb_41514040.mp3	7740
common_voice_ibb_41513683.mp3	12924
common_voice_ibb_41484293.mp3	7776
common_voice_ibb_41269553.mp3	13392
common_voice_ibb_41528317.mp3	8100
common_voice_ibb_41528372.mp3	11556
common_voice_ibb_41482214.mp3	13500
common_voice_ibb_41483963.mp3	8136
common_voice_ibb_41482042.mp3	10620
common_voice_ibb_41528547.mp3	7776
common_voice_ibb_41472378.mp3	4608
common_voice_ibb_41250634.mp3	170892
common_voice_ibb_41331343.mp3	19800
common_voice_ibb_41481724.mp3	12060
common_voice_ibb_41464459.mp3	9540
common_voice_ibb_41528528.mp3	12528
common_voice_ibb_41528192.mp3	7308
common_voice_ibb_41513826.mp3	8028
common_voice_ibb_41262326.mp3	10476
common_voice_ibb_41484085.mp3	4752
common_voice_ibb_41368040.mp3	8028
common_voice_ibb_41528671.mp3	12168
common_voice_ibb_41528601.mp3	10980
